,satisfaction_level,number_project,average_montly_hours,time_spend_company,Work_accident,left,salary
4215,0.25,6,271,5,0,0,1
4216,0.25,3,269,5,0,0,1
4217,0.63,3,160,3,0,0,1
4218,0.89,4,258,2,1,0,1
4219,0.87,4,251,3,0,0,0
4220,0.87,3,170,2,0,0,1
4221,0.71,4,238,4,1,0,0
4222,0.98,4,152,2,0,0,0
4223,0.16,3,262,6,0,0,1
4224,0.83,4,273,2,0,0,1
4225,0.65,3,233,2,0,0,0
4226,0.95,3,262,3,0,0,1
4227,0.67,3,183,3,0,0,2
4228,0.53,3,150,3,1,0,0
4229,0.74,3,132,3,0,0,2
4230,0.77,3,200,4,0,0,2
4231,0.13,4,148,5,0,0,2
4232,0.82,3,187,3,1,0,2
4233,0.88,4,224,2,0,0,0
4234,0.89,4,147,2,0,0,2
4235,0.85,3,153,4,0,0,2
4236,0.93,5,154,2,0,0,2
4237,0.62,5,270,3,0,0,0
4238,0.58,3,202,2,0,0,2
4239,0.98,4,264,3,0,0,0
4240,0.52,2,145,3,0,0,1
4241,0.76,3,138,2,1,0,2
4242,0.73,3,238,2,0,0,2
4243,0.74,4,147,5,0,0,2
4244,0.49,3,190,2,0,0,2
4245,0.91,4,183,3,0,0,1
4246,0.74,5,255,3,0,0,1
4247,0.86,4,252,4,0,0,1
4248,0.52,6,141,5,1,0,1
4249,0.95,3,260,2,0,0,1
4250,0.65,3,136,3,0,0,1
4251,0.7,4,182,2,0,0,1
4252,0.14,6,142,5,0,0,1
4253,0.92,2,261,4,0,0,1
4254,0.54,3,209,2,0,0,1
4255,0.76,2,156,4,0,0,0
4256,0.78,4,214,2,0,0,1
4257,0.85,4,250,3,0,0,1
4258,0.78,4,197,3,1,0,1
4259,0.55,3,149,3,0,0,1
4260,0.68,5,271,2,0,0,0
4261,0.91,4,187,2,0,0,1
4262,0.76,3,154,2,0,0,1
4263,0.15,4,264,3,0,0,1
4264,0.95,2,144,3,0,0,0
4265,0.74,6,200,3,0,0,1
4266,0.92,5,197,2,1,0,2
4267,0.64,3,175,3,1,0,0
4268,0.96,3,161,3,0,0,2
4269,0.21,3,245,6,0,0,0
4270,0.85,3,167,4,0,0,2
4271,0.52,5,168,3,0,0,2
4272,0.54,5,261,6,0,0,2
4273,0.56,5,274,4,0,0,2
4274,0.59,4,181,3,0,0,2
4275,0.88,5,266,3,1,0,2
4276,0.7,4,184,3,0,0,2
4277,0.95,3,193,2,0,0,2
4278,0.83,3,217,2,1,0,0
4279,0.76,4,197,3,0,0,1
4280,0.82,5,252,3,0,0,2
4281,0.55,4,136,3,0,0,2
4282,0.89,5,194,4,0,0,2
4283,0.66,4,190,3,0,0,2
4284,0.41,3,185,2,1,0,2
4285,0.83,3,232,2,1,0,2
4286,0.88,3,200,2,1,0,2
4287,0.56,5,155,2,0,0,2
4288,0.53,3,228,3,0,0,2
4289,0.8,3,188,4,0,0,0
4290,0.95,4,245,3,0,0,1
4291,0.9,4,205,2,0,0,1
4292,0.5,4,269,3,0,0,1
4293,0.4,3,207,6,0,0,0
4294,0.52,3,250,4,0,0,1
4295,0.51,5,251,3,1,0,1
4296,0.84,5,217,3,0,0,1
4297,0.78,5,252,3,0,0,0
4298,0.91,2,159,3,1,0,1
4299,0.59,5,169,2,0,0,1
4300,0.69,5,105,4,0,0,1
4301,0.87,4,268,2,0,0,1
4302,0.66,5,145,2,0,0,1
4303,0.5,4,165,3,0,0,1
4304,0.95,3,253,4,0,0,1
4305,0.77,3,254,3,0,0,2
4306,0.66,3,218,2,0,0,2
4307,0.61,3,138,5,1,0,2
4308,0.7,5,239,3,0,0,2
4309,0.89,5,182,2,1,0,2
4310,0.6,4,152,3,1,0,2
4311,0.62,3,222,3,1,0,2
4312,0.59,2,219,2,1,0,2
4313,0.69,4,266,4,0,0,2
4314,0.36,3,113,5,1,0,2
4315,0.59,4,146,3,0,0,2
4316,0.5,5,238,4,0,0,2
4317,0.53,3,188,3,0,0,0
4318,0.84,4,237,2,0,0,1
4319,0.51,4,201,3,0,0,2
4320,0.53,5,188,3,0,0,2
4321,0.98,3,137,3,0,0,2
4322,0.95,4,263,3,0,0,2
4323,0.13,5,217,3,0,0,1
4324,0.5,4,213,4,0,0,1
4325,0.93,3,244,3,0,0,1
4326,0.5,3,252,2,0,0,1
4327,0.66,4,168,2,0,0,1
4328,0.89,4,212,3,0,0,1
4329,0.46,4,258,3,0,0,1
4330,0.67,4,210,3,0,0,1
4331,0.96,4,246,3,0,0,1
4332,0.98,4,221,3,1,0,1
4333,0.67,5,215,4,0,0,1
4334,0.72,4,175,4,0,0,1
4335,0.65,5,221,2,0,0,1
4336,0.72,5,219,3,0,0,1
4337,0.78,3,154,3,0,0,1
4338,0.93,3,266,2,0,0,1
4339,0.73,5,224,4,0,0,1
4340,0.2,4,269,5,1,0,1
4341,0.47,4,159,2,0,0,1
4342,0.56,4,247,3,0,0,1
4343,0.72,4,137,2,0,0,1
4344,0.91,4,251,4,0,0,2
4345,0.79,5,210,3,0,0,2
4346,0.53,2,123,4,0,0,2
4347,0.14,4,253,6,0,0,2
4348,0.78,5,242,4,0,0,2
4349,0.52,3,238,3,0,0,2
4350,0.94,5,151,2,0,0,2
4351,0.83,4,158,4,0,0,2
4352,0.44,2,120,2,0,0,2
4353,0.72,3,187,2,0,0,2
4354,0.84,3,140,3,0,0,2
4355,0.76,3,164,2,0,0,2
4356,0.92,5,253,2,0,0,0
4357,0.58,5,235,2,0,0,1
4358,0.85,4,189,4,0,0,2
4359,0.74,4,246,3,1,0,2
4360,0.74,4,258,2,0,0,2
4361,0.72,3,158,3,0,0,2
4362,0.76,4,173,3,1,0,1
4363,0.85,3,201,3,0,0,1
4364,0.82,5,185,3,0,0,1
4365,0.6,5,270,3,1,0,1
4366,0.39,3,152,2,0,0,1
4367,0.83,3,211,4,1,0,1
4368,0.7,3,162,3,1,0,1
4369,0.84,4,253,2,1,0,1
4370,0.9,4,236,3,0,0,1
4371,0.18,4,231,5,0,0,1
4372,0.52,2,231,2,0,0,1
4373,0.87,4,233,3,0,0,1
4374,0.6,5,217,2,0,0,1
4375,0.72,4,174,2,0,0,1
4376,0.48,4,227,3,0,0,1
4377,0.75,3,222,2,0,0,1
4378,0.85,2,207,6,0,0,1
4379,0.39,6,115,3,0,0,1
4380,0.61,3,254,2,0,0,1
4381,0.6,4,170,3,0,0,1
4382,0.57,2,206,3,0,0,1
4383,0.19,5,149,3,0,0,2
4384,0.48,3,197,3,0,0,2
4385,0.69,4,261,3,0,0,2
4386,0.7,4,256,4,0,0,2
4387,0.65,3,219,3,0,0,2
4388,0.81,4,143,3,1,0,2
4389,0.85,4,171,3,0,0,2
4390,0.93,4,207,2,0,0,2
4391,0.72,4,235,3,0,0,2
4392,0.49,2,173,3,0,0,2
4393,0.94,5,131,6,0,0,2
4394,0.81,4,143,2,0,0,2
4395,0.92,5,193,4,0,0,0
4396,0.97,3,135,2,0,0,1
4397,0.98,4,265,2,1,0,2
4398,0.44,3,133,2,1,0,2
4399,0.72,4,184,4,0,0,2
4400,0.8,5,135,3,0,0,2
4401,0.6,4,267,4,0,0,1
4402,0.89,4,184,3,0,0,1
4403,0.69,5,227,2,0,0,1
4404,0.54,4,257,2,0,0,1
4405,0.97,5,235,3,1,0,1
4406,0.37,4,161,2,0,0,1
4407,0.73,4,215,3,0,0,1
4408,0.57,4,146,3,0,0,1
4409,0.86,4,191,2,0,0,1
4410,0.83,4,261,3,0,0,1
4411,0.19,5,200,5,0,0,1
4412,0.55,4,239,4,0,0,1
4413,0.6,4,160,2,0,0,1
4414,0.62,3,177,3,1,0,1
4415,0.65,5,215,2,0,0,1
4416,0.4,4,97,2,0,0,1
4417,0.82,5,231,2,1,0,1
4418,0.75,2,257,2,1,0,1
4419,0.83,3,232,3,1,0,1
4420,0.77,4,212,3,0,0,1
4421,0.59,4,198,3,0,0,1
4422,0.8,5,240,4,0,0,2
4423,0.84,3,242,3,0,0,2
4424,0.88,4,250,3,0,0,2
4425,0.37,3,229,6,0,0,2
4426,0.88,4,133,2,0,0,2
4427,0.69,3,200,2,0,0,2
4428,0.54,2,155,2,1,0,2
4429,0.76,5,139,4,0,0,2
4430,0.51,4,272,3,0,0,2
4431,0.16,3,100,4,0,0,2
4432,0.65,5,160,3,0,0,2
4433,0.54,5,195,4,0,0,2
4434,0.66,4,152,3,0,0,0
4435,0.95,5,182,3,0,0,1
4436,0.83,3,137,2,0,0,2
4437,0.98,4,182,3,0,0,2
4438,0.72,3,217,2,0,0,2
4439,0.71,4,192,4,0,0,2
4440,0.36,3,116,2,1,0,1
4441,0.55,4,170,4,0,0,1
4442,0.64,3,223,3,0,0,1
4443,0.62,3,174,2,0,0,1
4444,1.0,3,193,6,0,0,1
4445,0.91,6,167,2,1,0,1
4446,0.81,4,225,3,0,0,1
4447,0.71,4,248,3,1,0,1
4448,0.97,3,104,5,0,0,1
4449,0.75,6,148,4,0,0,1
4450,0.68,3,148,4,1,0,1
4451,0.87,5,187,3,0,0,1
4452,0.96,3,151,2,0,0,1
4453,0.41,6,215,5,0,0,1
4454,0.81,4,142,4,0,0,1
4455,0.68,6,258,5,0,0,1
4456,0.63,4,228,3,0,0,1
4457,0.6,2,221,3,0,0,1
4458,0.66,3,263,3,0,0,2
4459,0.69,4,273,4,0,0,2
4460,0.23,3,247,4,0,0,2
4461,0.52,3,225,3,0,0,2
4462,0.65,4,269,2,1,0,2
4463,0.78,6,174,3,0,0,2
4464,0.6,5,201,2,0,0,2
4465,0.9,3,254,3,0,0,2
4466,0.59,5,254,2,0,0,2
4467,0.89,3,185,2,1,0,2
4468,0.96,4,200,4,0,0,2
4469,0.68,3,190,3,1,0,2
4470,0.52,2,160,2,0,0,0
4471,0.68,3,264,2,0,0,1
4472,0.6,3,172,3,0,0,2
4473,0.28,5,279,4,0,0,2
4474,0.98,5,260,3,0,0,2
4475,0.67,4,262,2,0,0,2
4476,0.86,5,134,2,1,0,1
4477,0.83,3,195,3,0,0,1
4478,0.79,3,139,3,0,0,1
4479,0.54,4,205,5,0,0,1
4480,0.51,5,212,2,0,0,1
4481,0.75,4,148,2,0,0,1
4482,0.51,4,228,3,0,0,1
4483,0.73,5,230,3,0,0,1
4484,0.17,4,286,3,0,0,1
4485,0.88,4,142,3,0,0,1
4486,0.76,3,161,3,0,0,1
4487,0.29,3,152,3,1,0,1
4488,0.62,4,266,3,0,0,1
4489,0.5,2,143,3,0,0,1
4490,0.16,5,165,3,0,0,1
4491,0.18,4,204,6,0,0,1
4492,0.86,4,170,2,0,0,1
4493,0.68,5,203,3,0,0,1
4494,0.68,3,199,3,0,0,1
4495,0.89,4,223,3,0,0,1
4496,0.86,4,220,2,0,0,1
4497,0.43,4,190,3,0,0,2
4498,0.85,4,143,6,1,0,2
4499,0.94,5,111,4,0,0,2
4500,0.58,4,145,3,1,0,2
4501,0.43,3,138,3,0,0,2
4502,0.72,3,203,3,0,0,2
4503,0.95,5,175,3,1,0,2
4504,0.35,3,119,3,0,0,2
4505,0.77,3,157,3,0,0,2
4506,0.74,5,135,2,0,0,2
4507,0.5,4,200,2,0,0,2
4508,0.87,4,121,2,0,0,2
4509,0.55,3,162,3,0,0,0
4510,0.8,3,135,3,0,0,1
4511,0.49,4,183,2,0,0,2
4512,0.54,4,228,3,0,0,2
4513,0.21,4,148,5,0,0,2
4514,0.77,3,219,2,0,0,2
4515,0.53,4,147,3,0,0,1
4516,0.89,5,165,6,0,0,1
4517,0.25,4,218,3,1,0,1
4518,0.53,3,231,2,0,0,1
4519,0.44,2,124,3,0,0,1
4520,0.7,2,131,2,0,0,1
4521,0.54,3,199,4,0,0,1
4522,0.9,3,220,3,0,0,1
4523,0.69,5,215,3,0,0,1
4524,0.78,4,180,3,0,0,1
4525,0.91,6,272,6,0,0,1
4526,0.92,2,228,2,0,0,1
4527,0.96,3,168,2,0,0,1
4528,0.8,4,205,2,0,0,1
4529,0.52,3,244,3,0,0,1
4530,0.52,3,185,2,0,0,1
4531,0.93,5,135,3,1,0,1
4532,0.89,4,160,2,0,0,1
4533,0.83,4,262,4,0,0,1
4534,0.7,6,225,6,0,0,1
4535,0.89,4,174,2,0,0,1
4536,0.21,6,266,3,0,0,2
4537,0.67,4,241,4,0,0,2
4538,0.73,3,245,2,0,0,2
4539,0.85,3,261,4,0,0,2
4540,0.54,4,157,3,0,0,2
4541,0.74,3,286,6,0,0,2
4542,0.71,4,263,2,1,0,2
4543,0.76,2,229,3,0,0,2
4544,0.85,4,159,2,0,0,2
4545,0.82,4,196,3,0,0,2
4546,0.71,4,133,3,0,0,2
4547,0.79,5,228,3,0,0,2
4548,0.86,4,247,3,0,0,0
4549,0.9,5,215,3,0,0,1
4550,0.65,6,233,3,1,0,2
4551,0.53,5,237,2,0,0,2
4552,0.51,4,269,5,0,0,2
4553,1.0,6,246,3,1,0,2
4554,0.92,4,168,3,0,0,1
4555,1.0,3,168,3,0,0,1
4556,0.23,4,163,5,0,0,1
4557,0.52,3,142,2,0,0,1
4558,0.8,4,183,2,1,0,1
4559,0.59,4,264,3,0,0,1
4560,0.75,2,184,2,0,0,1
4561,0.99,4,138,3,0,0,1
4562,0.57,3,195,3,0,0,2
4563,0.87,4,251,3,0,0,2
4564,0.52,3,108,5,0,0,2
4565,0.57,3,144,2,0,0,2
4566,0.32,6,112,4,0,0,2
4567,0.66,2,201,3,0,0,2
4568,0.53,4,204,3,0,0,2
4569,0.55,5,226,3,0,0,2
4570,0.66,3,217,4,0,0,2
4571,0.69,4,149,2,0,0,2
4572,0.67,5,237,3,0,0,2
4573,0.75,3,256,3,0,0,2
4574,0.7,4,194,2,0,0,2
4575,0.71,3,202,2,0,0,2
4576,0.97,5,133,2,0,0,2
4577,0.5,3,246,3,0,0,2
4578,0.34,3,206,3,0,0,2
4579,0.67,3,204,3,0,0,2
4580,0.78,4,157,3,0,0,2
4581,0.52,4,187,2,0,0,2
4582,0.91,2,211,2,0,0,2
4583,0.79,3,204,3,0,0,2
4584,0.83,5,182,2,1,0,2
4585,0.74,3,244,3,0,0,2
4586,0.77,3,184,3,1,0,2
4587,0.49,2,117,3,0,0,0
4588,0.94,3,230,3,1,0,0
4589,0.99,3,241,2,0,0,0
4590,0.69,3,227,3,1,0,0
4591,0.88,5,147,4,0,0,0
4592,0.89,3,240,3,0,0,0
4593,0.8,4,238,2,0,0,0
4594,0.22,4,262,4,0,0,0
4595,0.87,4,215,2,0,0,0
4596,0.66,3,211,4,0,0,0
4597,0.9,3,156,3,1,0,0
4598,0.95,4,180,5,0,0,0
4599,0.49,4,260,6,0,0,1
4600,0.71,4,228,2,0,0,1
4601,0.2,2,249,3,0,0,1
4602,0.95,3,242,5,1,0,1
4603,0.68,2,254,2,1,0,1
4604,0.93,3,272,2,1,0,1
4605,0.85,5,210,3,0,0,1
4606,0.82,3,140,2,0,0,1
4607,0.87,5,252,5,0,0,1
4608,0.88,3,266,3,0,0,1
4609,0.98,4,138,3,0,0,1
4610,0.89,3,220,3,0,0,1
4611,0.92,5,214,3,0,0,1
4612,0.48,2,121,5,0,0,1
4613,0.67,4,195,3,0,0,1
4614,0.84,3,135,3,0,0,2
4615,0.97,4,261,2,0,0,2
4616,0.65,5,205,3,1,0,2
4617,0.79,5,240,2,1,0,2
4618,0.75,2,141,4,0,0,2
4619,0.69,4,200,3,0,0,2
4620,0.85,4,257,3,0,0,2
4621,0.34,2,141,3,0,0,2
4622,0.97,3,185,2,0,0,2
4623,0.39,6,235,6,0,0,2
4624,0.54,4,264,4,0,0,2
4625,0.78,4,260,3,0,0,2
4626,0.49,4,158,3,0,0,0
4627,0.17,6,195,5,0,0,0
4628,0.98,3,180,2,1,0,0
4629,0.9,2,114,5,0,0,0
4630,0.24,5,228,4,1,0,0
4631,0.92,5,243,3,1,0,0
4632,0.36,3,179,3,0,0,0
4633,0.19,2,158,3,0,0,0
4634,0.75,4,254,4,0,0,1
4635,0.91,3,220,3,1,0,1
4636,0.72,5,171,3,0,0,1
4637,0.62,4,142,2,0,0,1
4638,0.97,3,241,2,0,0,1
4639,0.69,3,275,3,0,0,1
4640,0.98,3,157,2,0,0,1
4641,0.62,5,169,3,0,0,1
4642,0.59,2,233,2,0,0,2
4643,0.73,4,160,3,0,0,2
4644,0.71,3,189,3,0,0,2
4645,0.85,4,273,4,0,0,2
4646,0.8,4,141,3,1,0,2
4647,0.48,3,134,3,0,0,2
4648,0.64,3,248,3,0,0,2
4649,0.19,6,222,5,0,0,2
4650,0.82,5,219,3,0,0,2
4651,0.99,4,202,3,0,0,2
4652,0.45,3,200,2,0,0,2
4653,0.89,3,138,2,0,0,2
4654,0.75,4,158,5,1,0,2
4655,0.8,3,136,2,0,0,2
4656,0.78,4,222,2,0,0,2
4657,0.95,3,236,2,1,0,2
4658,0.68,4,135,2,0,0,2
4659,0.82,5,235,3,0,0,2
4660,0.9,4,274,2,0,0,2
4661,0.59,3,235,2,0,0,2
4662,0.66,3,169,4,1,0,2
4663,0.63,5,286,4,0,0,2
4664,0.73,3,166,2,0,0,2
4665,0.63,3,236,4,0,0,0
4666,0.87,5,197,2,0,0,1
4667,0.62,6,169,2,1,0,2
4668,0.53,3,210,3,0,0,2
4669,0.94,4,156,2,0,0,2
4670,0.94,5,231,2,0,0,2
4671,0.55,3,101,2,1,0,2
4672,0.58,4,259,3,0,0,2
4673,0.98,5,203,5,1,0,2
4674,0.74,5,255,4,0,0,2
4675,0.65,3,131,3,1,0,2
4676,0.97,2,272,2,0,0,2
4677,0.58,4,253,2,0,0,1
4678,0.49,2,254,2,0,0,1
4679,0.69,3,214,2,0,0,1
4680,0.55,5,195,3,0,0,1
4681,0.65,4,240,3,0,0,1
4682,0.87,4,149,2,0,0,1
4683,0.12,4,276,4,0,0,1
4684,0.65,4,247,4,0,0,0
4685,0.23,4,212,4,1,0,1
4686,0.62,4,256,3,0,0,0
4687,0.86,4,178,2,0,0,0
4688,0.85,4,255,4,0,0,1
4689,0.74,3,224,2,0,0,1
4690,0.53,2,204,4,0,0,0
4691,0.99,6,104,6,0,0,1
4692,0.48,5,113,3,0,0,2
4693,0.72,3,243,2,0,0,0
4694,0.76,3,242,5,1,0,2
4695,0.41,4,177,3,0,0,2
4696,0.85,3,235,2,0,0,2
4697,0.62,4,175,3,0,0,2
4698,0.16,4,280,6,0,0,0
4699,0.58,3,205,2,0,0,2
4700,0.73,4,243,3,0,0,2
4701,0.28,3,150,2,0,0,2
4702,0.77,4,178,2,1,0,0
4703,0.85,3,231,3,0,0,2
4704,0.56,3,134,2,0,0,0
4705,0.81,5,143,2,0,0,1
4706,0.83,3,156,3,0,0,2
4707,0.49,4,249,3,0,0,2
4708,0.81,3,247,3,0,0,2
4709,0.56,5,222,4,0,0,2
4710,0.77,3,160,3,0,0,1
4711,0.73,4,224,4,1,0,1
4712,0.95,4,235,2,0,0,1
4713,0.69,5,167,3,0,0,1
4714,0.79,3,104,4,0,0,1
4715,0.63,5,160,2,0,0,1
4716,0.8,4,168,3,0,0,1
4717,0.64,2,153,2,0,0,1
4718,0.92,4,249,3,0,0,1
4719,0.96,4,177,2,0,0,1
4720,0.56,3,225,3,0,0,0
4721,0.37,3,186,2,0,0,1
4722,0.5,3,133,2,1,0,1
4723,0.49,4,213,4,1,0,1
4724,1.0,3,245,2,1,0,1
4725,0.82,5,160,3,1,0,0
4726,0.52,4,212,3,0,0,1
4727,0.76,4,135,3,1,0,1
4728,0.2,3,149,4,0,0,1
4729,0.6,4,178,3,0,0,0
4730,0.69,6,224,4,0,0,1
4731,0.93,3,196,2,0,0,2
4732,0.7,4,178,3,1,0,0
4733,0.56,4,191,2,1,0,2
4734,0.97,4,167,3,0,0,0
4735,0.24,6,275,5,1,0,2
4736,0.83,3,168,3,0,0,2
4737,0.55,3,152,2,0,0,2
4738,0.68,3,263,3,1,0,2
4739,0.48,3,113,4,0,0,2
4740,0.75,3,253,3,0,0,2
4741,0.61,4,271,3,1,0,2
4742,0.5,4,165,2,1,0,2
4743,0.78,5,257,3,0,0,0
4744,0.61,4,244,3,0,0,1
4745,0.48,4,179,3,0,0,2
4746,0.93,3,248,2,0,0,2
4747,0.78,3,224,2,0,0,2
4748,0.92,5,236,4,0,0,2
4749,0.71,5,213,3,0,0,2
4750,0.15,4,238,3,0,0,2
4751,0.14,5,153,5,1,0,2
4752,0.56,4,247,2,0,0,2
4753,1.0,3,154,3,0,0,2
4754,0.77,3,147,4,0,0,0
4755,0.86,3,150,2,0,0,1
4756,0.88,3,137,3,0,0,1
4757,0.85,5,179,3,0,0,1
4758,0.95,5,194,2,0,0,0
4759,0.65,4,224,3,0,0,1
4760,0.7,3,253,2,1,0,1
4761,0.6,3,177,3,1,0,1
4762,0.84,3,215,3,0,0,0
4763,0.23,5,245,5,0,0,1
4764,0.89,3,134,3,0,0,1
4765,0.98,4,273,2,0,0,1
4766,0.88,4,163,3,0,0,1
4767,0.87,3,152,4,0,0,1
4768,0.93,3,268,4,0,0,1
4769,0.13,5,149,2,0,0,1
4770,0.99,6,128,4,0,0,2
4771,0.52,3,218,2,1,0,2
4772,0.58,3,146,3,0,0,2
4773,0.85,5,190,2,1,0,2
4774,0.41,2,182,3,0,0,2
4775,1.0,5,162,3,1,0,2
4776,0.63,3,243,3,0,0,2
4777,0.63,4,141,3,1,0,2
4778,0.63,3,142,3,0,0,2
4779,0.59,3,203,4,0,0,2
4780,0.88,4,168,4,0,0,2
4781,0.72,3,149,3,0,0,2
4782,0.67,4,168,2,0,0,0
4783,0.41,2,190,4,0,0,1
4784,0.3,3,229,6,0,0,2
4785,0.83,3,249,2,0,0,2
4786,0.73,4,162,2,1,0,2
4787,0.87,4,163,2,0,0,2
4788,0.93,2,169,4,0,0,1
4789,0.97,4,257,3,1,0,1
4790,0.7,4,150,4,0,0,1
4791,0.66,4,183,3,0,0,1
4792,0.62,3,208,3,0,0,1
4793,0.56,4,158,2,0,0,1
4794,0.32,2,240,5,0,0,1
4795,0.55,5,251,3,0,0,1
4796,0.69,5,205,2,0,0,1
4797,0.91,4,226,3,1,0,1
4798,0.33,5,249,6,0,0,1
4799,0.37,2,197,3,0,0,1
4800,0.95,5,216,3,0,0,1
4801,0.17,4,260,5,0,0,1
4802,0.95,4,263,3,0,0,1
4803,0.27,2,177,5,0,0,1
4804,0.91,4,171,3,0,0,1
4805,0.49,3,148,2,1,0,1
4806,0.6,4,138,3,0,0,1
4807,0.52,4,183,3,0,0,1
4808,0.54,3,202,3,0,0,1
4809,0.86,4,160,2,1,0,2
4810,0.78,4,264,3,0,0,2
4811,0.6,4,245,3,1,0,2
4812,0.15,2,207,3,0,0,2
4813,0.72,3,225,3,0,0,2
4814,0.94,4,236,2,0,0,2
4815,0.92,4,170,3,0,0,2
4816,0.6,3,261,3,1,0,2
4817,0.41,4,273,3,0,0,2
4818,0.5,3,184,2,0,0,2
4819,0.8,3,202,2,0,0,2
4820,0.67,4,195,3,0,0,2
4821,0.71,4,266,3,0,0,0
4822,0.66,3,266,5,0,0,1
4823,0.77,5,263,2,0,0,2
4824,0.62,3,142,2,0,0,2
4825,0.95,4,162,3,0,0,2
4826,0.89,5,258,2,0,0,2
4827,0.74,4,170,2,0,0,1
4828,0.19,4,249,5,0,0,1
4829,0.83,3,171,3,0,0,1
4830,0.53,2,177,4,0,0,1
4831,0.98,5,188,2,0,0,1
4832,0.74,5,146,2,0,0,1
4833,0.22,5,154,5,0,0,1
4834,0.76,4,204,3,1,0,1
4835,0.89,5,224,3,1,0,1
4836,0.5,3,156,4,0,0,1
4837,0.17,6,259,4,0,0,1
4838,0.46,6,165,3,0,0,1
4839,0.68,3,264,3,0,0,1
4840,0.77,4,215,2,0,0,1
4841,0.68,3,133,3,0,0,1
4842,0.15,4,220,4,0,0,1
4843,0.7,4,176,5,0,0,1
4844,0.66,4,103,2,0,0,1
4845,0.54,5,155,3,0,0,1
4846,0.57,4,141,3,0,0,1
4847,0.78,3,150,3,1,0,1
4848,0.14,5,171,6,0,0,2
4849,0.73,4,179,3,0,0,2
4850,0.65,4,145,2,0,0,2
4851,0.31,3,176,3,0,0,2
4852,0.77,2,172,2,0,0,2
4853,0.68,3,243,4,0,0,2
4854,0.79,4,209,2,0,0,2
4855,0.92,4,196,3,0,0,2
4856,0.77,6,225,4,0,0,2
4857,0.48,3,261,2,0,0,2
4858,0.63,4,157,2,0,0,2
4859,0.92,5,259,3,1,0,2
4860,0.5,4,224,6,0,0,0
4861,0.52,5,193,2,0,0,1
4862,0.73,4,157,3,0,0,2
4863,0.99,4,223,3,0,0,2
4864,0.91,3,188,3,1,0,2
4865,0.85,3,217,2,0,0,2
4866,0.95,4,207,2,1,0,1
4867,0.67,3,153,4,0,0,1
4868,0.86,3,269,2,0,0,1
4869,0.71,4,198,3,0,0,1
4870,0.99,4,102,5,0,0,1
4871,0.57,3,167,2,1,0,1
4872,0.98,3,252,2,0,0,1
4873,0.62,3,192,2,0,0,1
4874,0.74,5,237,4,0,0,1
4875,0.7,4,158,3,0,0,1
4876,0.8,3,260,3,0,0,1
4877,0.65,4,153,3,0,0,1
4878,0.53,3,233,4,0,0,1
4879,0.43,2,180,3,0,0,1
4880,0.59,4,163,3,1,0,1
4881,0.16,6,211,6,1,0,1
4882,0.84,3,151,3,1,0,1
4883,0.78,3,249,4,0,0,1
4884,0.66,5,199,3,1,0,1
4885,0.7,4,247,2,0,0,1
4886,0.73,4,174,3,0,0,1
4887,0.65,4,268,4,0,0,2
4888,0.79,5,197,4,0,0,2
4889,0.57,4,154,3,1,0,2
4890,0.24,5,279,4,0,0,2
4891,0.95,3,204,2,1,0,2
4892,0.38,2,112,3,0,0,2
4893,0.9,4,261,2,1,0,2
4894,0.5,3,180,4,0,0,2
4895,0.68,3,261,5,0,0,2
4896,0.5,6,138,3,0,0,2
4897,0.85,4,164,4,0,0,2
4898,0.95,3,144,3,0,0,2
4899,0.92,3,244,2,0,0,0
4900,0.83,5,233,3,0,0,1
4901,0.9,4,225,2,1,0,2
4902,0.21,6,215,4,0,0,2
4903,0.94,3,223,4,0,0,2
4904,0.7,4,232,3,0,0,2
4905,0.54,3,157,4,0,0,1
4906,0.77,4,268,3,0,0,1
4907,0.62,3,158,2,0,0,1
4908,0.93,5,222,2,0,0,1
4909,0.81,3,210,3,0,0,1
4910,0.99,4,133,2,0,0,1
4911,0.78,3,224,3,0,0,1
4912,0.66,5,264,5,0,0,1
4913,0.9,5,237,2,0,0,1
4914,0.74,5,141,2,0,0,1
4915,0.65,4,238,5,1,0,1
4916,0.99,4,167,3,0,0,1
4917,0.83,4,161,3,0,0,1
4918,0.6,4,194,3,0,0,1
4919,0.55,3,217,3,1,0,1
4920,0.96,3,170,3,0,0,1
4921,0.83,4,243,3,0,0,1
4922,0.95,4,267,3,1,0,1
4923,0.77,2,169,3,0,0,2
4924,0.83,3,255,3,0,0,2
4925,0.87,4,211,3,0,0,2
4926,0.69,3,198,4,0,0,2
4927,0.67,3,246,3,0,0,2
4928,0.55,3,146,2,0,0,2
4929,0.55,4,134,6,0,0,2
4930,0.39,3,169,3,0,0,2
4931,0.51,5,232,3,0,0,2
4932,0.39,2,106,3,1,0,2
4933,0.96,4,260,3,0,0,2
4934,0.68,3,232,2,0,0,2
4935,0.67,4,173,3,0,0,0
4936,0.68,5,152,5,0,0,1
4937,0.56,3,173,3,0,0,2
4938,0.9,3,274,3,0,0,2
4939,0.69,3,233,3,0,0,2
4940,0.99,4,232,3,0,0,2
4941,0.42,3,156,2,0,0,1
4942,0.28,3,124,3,0,0,1
4943,0.55,3,207,3,0,0,1
4944,0.91,3,273,6,0,0,1
4945,0.53,3,219,4,0,0,1
4946,0.87,4,207,3,0,0,1
4947,0.57,4,248,4,0,0,1
4948,0.59,3,169,3,0,0,1
